index,Project,Focal_Class,Test_Class,Focal_Path,Test_Path,Module,Cyclomatic_complexity,Lines_of_code,Branch_coverage,Method_coverage,Line_coverage,Mutation_Coverage
82,30008530,ZkCoordinator,ZkCoordinatorTest,compiledrepos/30008530/jetstream-messaging/src/main/java/com/ebay/jetstream/event/channel/kafka/ZkCoordinator.java,compiledrepos/30008530/jetstream-messaging/src/test/java/com/ebay/jetstream/event/channel/kafka/ZkCoordinatorTest.java,jetstream-messaging,74,227,53.06,92.0,68.72,-
